id,key,value,type
61328208,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328208,source,massgis_import_v0.1_20071008165629,regular
61328222,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328222,source,massgis_import_v0.1_20071008165629,regular
61328225,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328225,source,massgis_import_v0.1_20071008165629,regular
61328229,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328229,source,massgis_import_v0.1_20071008165629,regular
61328233,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328233,source,massgis_import_v0.1_20071008165629,regular
61328237,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328237,source,massgis_import_v0.1_20071008165629,regular
61328341,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328341,source,massgis_import_v0.1_20071008165629,regular
61328348,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328348,source,massgis_import_v0.1_20071008165629,regular
61328354,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328354,source,massgis_import_v0.1_20071008165629,regular
61328360,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328360,source,massgis_import_v0.1_20071008165629,regular
61328710,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328710,created_by,JOSM,regular
61328710,source,massgis_import_v0.1_20071008165629,regular
61328747,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328747,source,massgis_import_v0.1_20071008165629,regular
61328754,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61328754,source,massgis_import_v0.1_20071008165629,regular
61328810,highway,traffic_signals,regular
61328900,highway,traffic_signals,regular
61328936,highway,traffic_signals,regular
61328960,highway,traffic_signals,regular
61329082,highway,traffic_signals,regular
61329118,highway,traffic_signals,regular
61329137,highway,traffic_signals,regular
61329199,highway,traffic_signals,regular
61329208,crossing,traffic_signals,regular
61329208,highway,traffic_signals,regular
61329208,sound,yes,traffic_signals
61329241,highway,traffic_signals,regular
61329262,highway,traffic_signals,regular
61329446,highway,traffic_signals,regular
61329696,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329696,source,massgis_import_v0.1_20071008165629,regular
61329749,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329749,source,massgis_import_v0.1_20071008165629,regular
61329818,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329818,source,massgis_import_v0.1_20071008165629,regular
61329824,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329824,created_by,JOSM,regular
61329824,source,massgis_import_v0.1_20071008165629,regular
61329827,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329827,source,massgis_import_v0.1_20071008165629,regular
61329831,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329831,source,massgis_import_v0.1_20071008165629,regular
61329840,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329840,created_by,JOSM,regular
61329840,source,massgis_import_v0.1_20071008165629,regular
61329846,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329846,source,massgis_import_v0.1_20071008165629,regular
61329850,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329850,created_by,JOSM,regular
61329850,source,massgis_import_v0.1_20071008165629,regular
61329857,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329857,highway,traffic_signals,regular
61329857,source,massgis_import_v0.1_20071008165629,regular
61329864,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329864,created_by,JOSM,regular
61329864,source,massgis_import_v0.1_20071008165629,regular
61329879,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61329879,created_by,JOSM,regular
61329879,source,massgis_import_v0.1_20071008165629,regular
61330139,highway,traffic_signals,regular
61330503,highway,traffic_signals,regular
61330557,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61330557,source,massgis_import_v0.1_20071008165629,regular
61330572,highway,traffic_signals,regular
61330591,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61330591,created_by,JOSM,regular
61330591,source,massgis_import_v0.1_20071008165629,regular
61330617,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61330617,source,massgis_import_v0.1_20071008165629,regular
61330713,highway,traffic_signals,regular
61330815,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61330815,created_by,JOSM,regular
61330815,source,massgis_import_v0.1_20071008165629,regular
61331048,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331048,source,massgis_import_v0.1_20071008165629,regular
61331179,highway,traffic_signals,regular
61331758,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331758,created_by,JOSM,regular
61331758,source,massgis_import_v0.1_20071008165629,regular
61331767,highway,traffic_signals,regular
61331770,highway,crossing,regular
61331781,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331781,created_by,JOSM,regular
61331781,source,massgis_import_v0.1_20071008165629,regular
61331806,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331806,source,massgis_import_v0.1_20071008165629,regular
61331809,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331809,source,massgis_import_v0.1_20071008165629,regular
61331812,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331812,created_by,JOSM,regular
61331812,source,massgis_import_v0.1_20071008165629,regular
61331814,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331814,source,massgis_import_v0.1_20071008165629,regular
61331816,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331816,source,massgis_import_v0.1_20071008165629,regular
61331819,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331819,source,massgis_import_v0.1_20071008165629,regular
61331821,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331821,source,massgis_import_v0.1_20071008165629,regular
61331823,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331823,source,massgis_import_v0.1_20071008165629,regular
61331830,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331830,source,massgis_import_v0.1_20071008165629,regular
61331837,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331837,source,massgis_import_v0.1_20071008165629,regular
61331842,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331842,created_by,JOSM,regular
61331842,source,massgis_import_v0.1_20071008165629,regular
61331846,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331846,source,massgis_import_v0.1_20071008165629,regular
61331863,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331863,source,massgis_import_v0.1_20071008165629,regular
61331888,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331888,source,massgis_import_v0.1_20071008165629,regular
61331901,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331901,source,massgis_import_v0.1_20071008165629,regular
61331905,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331905,created_by,JOSM,regular
61331905,source,massgis_import_v0.1_20071008165629,regular
61331955,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331955,source,massgis_import_v0.1_20071008165629,regular
61331979,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61331979,source,massgis_import_v0.1_20071008165629,regular
61332067,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61332067,source,massgis_import_v0.1_20071008165629,regular
61332071,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61332071,source,massgis_import_v0.1_20071008165629,regular
61332114,attribution,Office of Geographic and Environmental Information (MassGIS),regular
