id,user,uid,version,changeset,timestamp
29927909,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:39Z
29927919,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:40Z
29927927,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:41Z
29927952,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:43Z
29927962,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:43Z
29927969,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:43Z
29927987,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:45Z
29927991,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:45Z
29927996,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:45Z
29928007,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:46Z
29928010,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:46Z
29928014,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:47Z
29928020,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:47Z
29928023,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:47Z
29928028,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:47Z
29928033,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:48Z
29928040,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:48Z
29928048,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:48Z
29928052,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:49Z
29928062,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:49Z
29928065,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:49Z
29928083,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:50Z
29928089,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:51Z
29928095,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:51Z
29928108,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:52Z
29928111,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:52Z
29928115,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:52Z
29928119,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:53Z
29928121,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:53Z
29928124,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:53Z
29928137,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:54Z
29928140,mterry,409119,3,41944851,2016-09-06T02:54:52Z
29928147,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:54Z
29928151,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:55Z
29928154,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:55Z
29928158,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:55Z
29928161,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:55Z
29928169,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:56Z
29928181,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:56Z
29928184,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:57Z
29928194,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:57Z
29928203,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:59Z
29928206,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:59Z
29928208,jremillard-massgis,1137433,2,17727878,2013-09-08T07:38:59Z
29928224,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:00Z
29928233,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:00Z
29928239,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:01Z
29928244,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:01Z
29928252,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:01Z
29928260,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:02Z
29928266,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:02Z
29928268,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:02Z
29928273,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:03Z
29928275,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:03Z
29928282,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:03Z
29928285,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:04Z
29928297,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:05Z
29928300,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:05Z
29928315,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:06Z
29928320,crschmidt,1034,1,749862,2009-01-07T00:54:17Z
29928325,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:06Z
29928335,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:07Z
29928346,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:08Z
29928351,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:08Z
29928364,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:09Z
29928372,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:09Z
29928383,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:10Z
29928386,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:10Z
29928392,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:11Z
29928395,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:11Z
29928402,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:11Z
29928404,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:12Z
29928410,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:12Z
29928422,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:13Z
29928433,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:13Z
29928440,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:14Z
29928442,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:14Z
29928452,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:14Z
29928455,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:14Z
29928463,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:15Z
29928466,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:15Z
29928468,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:15Z
29928473,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:16Z
29928488,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:17Z
29928497,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:17Z
29928502,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:18Z
29928507,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:18Z
29928517,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:19Z
29928520,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:19Z
29928533,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:20Z
29928539,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:20Z
29928546,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:21Z
29928550,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:21Z
29928555,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:21Z
29928565,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:22Z
29928568,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:22Z
29928573,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:23Z
29928578,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:23Z
29928581,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:23Z
29928587,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:23Z
29928595,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:24Z
29928613,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:25Z
29928616,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:25Z
29928619,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:26Z
29928624,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:26Z
29928634,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:27Z
29928643,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:27Z
29928645,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:27Z
29928649,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:27Z
29928652,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:28Z
29928654,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:28Z
29928660,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:29Z
29928667,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:29Z
29928670,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:29Z
29928675,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:30Z
29928680,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:30Z
29928696,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:31Z
29928702,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:31Z
29928706,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:31Z
29928709,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:32Z
29928716,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:32Z
29928726,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:33Z
29928729,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:33Z
29928731,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:33Z
29928740,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:33Z
29928743,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:34Z
29928748,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:34Z
29928758,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:35Z
29928763,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:35Z
29928767,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:35Z
29928772,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:36Z
29928775,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:36Z
29928784,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:36Z
29928788,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:36Z
29928791,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:37Z
29928803,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:38Z
29928808,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:38Z
29928813,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:38Z
29928817,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:39Z
29928823,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:39Z
29928831,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:39Z
29928839,jremillard-massgis,1137433,3,17726081,2013-09-08T02:31:57Z
29928843,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:41Z
29928850,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:41Z
29928857,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:42Z
29928859,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:42Z
29928863,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:42Z
29928868,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:42Z
29928874,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:43Z
29928876,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:43Z
29928878,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:43Z
29928881,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:43Z
29928886,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:44Z
29928892,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:44Z
29928899,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:44Z
29928910,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:45Z
29928916,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:45Z
29928928,jremillard-massgis,1137433,3,17727878,2013-09-08T07:39:46Z
29928932,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:47Z
29928935,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:47Z
29928946,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:48Z
29928953,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:48Z
29928964,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:49Z
29928966,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:49Z
29928975,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:49Z
29928978,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:49Z
29928984,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:50Z
29928988,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:50Z
29928999,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:51Z
29929015,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:52Z
29929017,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:52Z
29929023,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:53Z
29929027,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:53Z
29929035,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:53Z
29929047,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:54Z
29929060,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:55Z
29929068,OceanVortex,354704,3,26173571,2014-10-18T16:27:21Z
29929072,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:56Z
29929083,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:56Z
29929087,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:57Z
29929091,mterry,409119,5,42085801,2016-09-11T19:35:51Z
29929094,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:57Z
29929106,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:58Z
29929117,jremillard-massgis,1137433,2,17727878,2013-09-08T07:39:59Z
29929124,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:00Z
29929132,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:00Z
29929140,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:01Z
29929148,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:01Z
29929154,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:02Z
29929158,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:02Z
29929163,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:02Z
29929175,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:03Z
29929177,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:03Z
29929185,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:03Z
29929199,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:04Z
29929205,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:05Z
29929219,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:06Z
29929224,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:06Z
29929234,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:07Z
29929238,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:07Z
29929245,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:08Z
29929258,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:08Z
29929265,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:09Z
29929269,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:09Z
29929276,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:09Z
29929286,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:10Z
29929300,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:12Z
29929303,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:12Z
29929309,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:12Z
29929312,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:13Z
29929316,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:13Z
29929331,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:14Z
29929341,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:14Z
29929366,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:15Z
29929370,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:16Z
29929375,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:16Z
29929380,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:16Z
29929386,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:17Z
29929391,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:17Z
29929394,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:18Z
29929401,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:18Z
29929403,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:19Z
29929408,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:19Z
29929421,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:20Z
29929425,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:20Z
29929434,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:20Z
29929439,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:21Z
29929441,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:21Z
29929445,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:21Z
29929448,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:21Z
29929452,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:21Z
29929455,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:22Z
29929462,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:22Z
29929467,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:22Z
29929469,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:23Z
29929483,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:23Z
29929489,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:24Z
29929493,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:25Z
29929512,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:26Z
29929516,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:26Z
29929521,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:26Z
29929532,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:27Z
29929537,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:27Z
29929546,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:28Z
29929558,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:29Z
29929560,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:29Z
29929563,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:29Z
29929570,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:30Z
29929581,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:31Z
29929597,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:32Z
29929603,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:32Z
29929617,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:33Z
29929619,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:33Z
29929630,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:34Z
29929635,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:34Z
29929639,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:34Z
29929651,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:35Z
29929655,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:36Z
29929658,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:36Z
29929673,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:37Z
29929678,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:38Z
29929686,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:38Z
29929688,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:38Z
29929690,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:38Z
29929694,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:39Z
29929718,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:40Z
29929734,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:41Z
29929738,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:42Z
29929740,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:42Z
29929748,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:43Z
29929753,ryebread,3216582,3,38331924,2016-04-05T21:02:37Z
29929760,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:44Z
29929763,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:44Z
29929771,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:45Z
29929774,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:45Z
29929789,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:46Z
29929793,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:46Z
29929797,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:46Z
29929809,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:47Z
29929815,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:48Z
29929825,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:48Z
29929835,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:49Z
29929838,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:49Z
29929850,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:50Z
29929859,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:51Z
29929870,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:52Z
29929873,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:52Z
29929878,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:52Z
29929888,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:53Z
29929892,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:53Z
29929918,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:55Z
29929928,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:55Z
29929938,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:56Z
29929948,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:57Z
29929952,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:57Z
29929956,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:57Z
29929960,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:58Z
29929971,AMEDL,1725973,5,17874416,2013-09-16T19:34:17Z
29929975,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:57Z
29929977,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:59Z
29929979,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:59Z
29929982,jremillard-massgis,1137433,2,17727878,2013-09-08T07:40:59Z
29930000,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:00Z
29930015,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:01Z
29930021,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:02Z
29930027,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:02Z
29930030,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:02Z
29930034,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:03Z
29930039,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:01Z
29930046,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:04Z
29930055,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:05Z
29930061,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:05Z
29930067,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:05Z
29930078,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:06Z
29930091,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:07Z
29930095,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:07Z
29930101,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:08Z
29930104,bburt33,4952389,3,45168856,2017-01-14T19:43:35Z
29930111,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:08Z
29930118,jremillard-massgis,1137433,2,17727878,2013-09-08T07:41:08Z
29930125,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:14Z
29930130,OceanVortex,354704,3,26172499,2014-10-18T15:26:56Z
29930147,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:16Z
29930150,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:16Z
29930156,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:16Z
29930164,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:17Z
29930168,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:17Z
29930172,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:17Z
29930175,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:17Z
29930189,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:18Z
29930193,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:18Z
29930198,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:19Z
29930204,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:20Z
29930221,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:21Z
29930236,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:21Z
29930240,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:22Z
29930246,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:22Z
29930251,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:22Z
29930257,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:23Z
29930264,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:23Z
29930270,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:24Z
29930273,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:24Z
29930277,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:24Z
29930281,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:24Z
29930286,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:24Z
29930304,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:26Z
29930316,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:27Z
29930321,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:27Z
29930325,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:27Z
29930329,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:28Z
29930332,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:28Z
29930336,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:28Z
29930351,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:29Z
29930354,jremillard-massgis,1137433,4,17726081,2013-09-08T02:30:52Z
29930357,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:29Z
29930364,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:30Z
29930373,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:31Z
29930376,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:31Z
29930379,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:31Z
29930387,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:32Z
29930404,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:33Z
29930412,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:33Z
29930416,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:33Z
29930426,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:34Z
29930430,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:34Z
29930432,jremillard-massgis,1137433,3,17727904,2013-09-08T07:41:34Z
29930443,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:35Z
29930449,jremillard-massgis,1137433,2,17727904,2013-09-08T07:41:36Z
